,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,E13,E14,E15,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15
V05,-0.12911674576378138,-0.10501235423814921,0.11438756591109041,-0.14071172803852217,0.02267098031076582,0.28164140711276003,0.09378063948079925,0.010885196063242647,0.25503325567842394,-0.06565942542104072,0.054279737193477354,0.030961481683536435,0.13769628346762458,-0.1295440895212323,-0.08138513667130703,0.23221133304227715,-0.1637059957804575,-0.24209764218101965,0.20397286443627535,0.19991387342775802,-0.04630057956858445,0.22194171278934163,-0.007051620038248058,0.11692375669099843,0.16660377660615402,0.2539808675730149,0.19570735414271126,-0.10056813906582122,0.19546249929895726,0.3004756049172715,0.015785578241452058,0.3086461281972888,0.22695390454900277,0.37807989618541354,0.17119239033040448,0.44021013910161105,0.32752322157253483,0.170393806295945,0.28924732077132204,0.22482042600909982,0.19810112015089507,0.3020964632041476,0.14607600740825744,0.21086754656743364,0.08681825064620738,0.12837859080162523,0.197365130620631,0.19295175408855328,0.300594098564299,1.0,0.37804813335881043,0.6011392046288908,0.3191259923519743,0.3222903088730922,0.304495996239813,0.2963875954857965,0.3441520182933877,0.22777943195540348,0.3692443907031767,0.344016909231104
V06,-0.04269255952707488,0.019788287786173593,0.06285699726663918,-0.10093042646765735,0.25528999611525616,0.1133857118281875,0.02518753166618585,-0.029869354265617598,-0.0965887015228977,-0.016111834442350103,0.24043607348822071,0.13901208885346214,0.3181317232731256,-0.1634678885139774,0.25255266623404515,0.04818394694276075,-0.05170311898218355,0.028812437830511066,0.08774322397655403,-0.04502910328526677,-0.11508886431121924,0.1794494377130837,0.10858368892862053,-0.0961165299978121,0.11764406603371827,0.22023117325291136,0.15014903502100463,0.1736869627284115,0.10089139974627666,0.21350694509956694,0.13572918447453614,0.07035001083942458,0.17931965860416885,-0.0029250271297524607,0.20898073355422825,0.15152900907976322,0.25853613820656574,-0.017289112308420406,0.27517153318368154,0.1996762482422238,0.4337648840150036,0.03568742392314033,0.26512768927563096,0.2585633775118971,0.2166744852435996,0.13827464781834714,0.13390459378016323,0.2413788845817121,0.4041289930912515,0.37804813335881043,1.0,0.3275567834747144,0.3238258031427811,0.32592991300801466,0.28260500822981954,0.26126310852589957,0.41112810665995003,0.22779182830628752,0.20312394357899444,0.42000746067240613
V07,-0.06426602833014403,-0.025680842176602846,0.36536805320782395,-0.02842993518144533,-0.027180104965604586,0.2196202067057283,0.13475937474010366,0.03955691250790167,0.24642817741355522,0.09934960481912151,0.23077588540015156,0.07048819986857827,0.31205231508252673,-0.07848765372470257,-0.06431019076038624,0.2816997498959338,-0.06378028303452982,-0.14071891698224331,0.10653788619112234,0.369758486233182,0.10000295172454568,0.4640892142916737,0.12807306112609218,0.28951332453722867,0.30549903104258574,0.5312190306088781,0.3402819003815993,0.18919483414699087,0.29265298409380097,0.2722984535550905,0.1540579174066042,0.30868884756195514,0.1514305753029047,0.3079344587590116,0.0860835681666884,0.36558244813913143,0.2741292569715109,0.22256966005660941,0.31973676564496284,0.32509118968327916,0.32400985911442853,0.43920217142085394,0.1644121073062194,0.3496319279047565,0.10148679894833228,0.13947433549703261,0.32878943333951627,0.18795805007455663,0.22552845301294233,0.6011392046288908,0.3275567834747144,1.0,0.6295631831691061,0.4853764532235062,0.39284288141114315,0.18913025346689757,0.45903765143480973,0.3342415836551853,0.47955119761293213,0.38072852071547136
V08,0.011386761430647336,0.11433817331843872,0.20755547831341045,0.1977125744206862,0.09000989527876198,0.07542332775137102,0.22669760740362507,0.1018488394774838,0.060179140504165916,0.16807475895716845,0.2632126354816074,0.14940199754033864,0.31484220104665833,0.16178491745986384,0.11091668785252633,0.07959774469842769,-0.09091973022338816,-0.13919187732456587,0.10152694280919698,0.18875789101050827,0.10381457425917431,0.41324458626604293,0.18687790310970853,0.202202253214023,0.24172006008176244,0.41097764342428,0.2555059511412738,0.19488167433399803,0.22523102196364164,0.2589145412334894,0.12217432505299719,0.21360592708278847,0.1514481852449457,0.16531831062314412,0.10809100073376396,0.394170432364829,0.2672689355657636,0.12882559143323194,0.27537592810446404,0.4447598492631407,0.26315768811315193,0.3153155236460636,0.35886751480116985,0.382943143812709,0.3089662362798501,0.2464973918409583,0.3764348050345082,0.23710045263228324,0.3182282330737305,0.3191259923519743,0.3238258031427811,0.6295631831691061,1.0,0.3636894092271206,0.5994214874488553,0.3003212564590901,0.4405731240205439,0.4357804838633071,0.4046414534193161,0.39410193763961243
V09,-0.12051021604771903,0.053336958975341985,0.36761608521574757,0.1103370694109338,0.014942859420880984,0.3991161831972665,-0.012795854934805015,-0.10896316869705325,-0.001724151385003146,0.13885116337996298,0.13743651687515623,0.2067305494313997,0.07143031950472863,0.1751153497755643,0.12043132737601508,0.14040195521413426,-0.0359714542237819,-0.15363807346647637,0.20466597505934356,0.1348394617604792,0.16681125611546962,0.3633519672670928,0.34262258424038633,0.06623581546784477,0.4646937315830113,0.4127286587034987,0.2687723368033222,0.061955550145705925,0.4547221538442628,0.34669023333972276,0.17426685029037203,0.25746505900312955,0.003816264142117621,0.42476408546614053,0.29332465872032265,0.4008054248955711,0.44041006847504477,0.03586255144100226,0.48741155430850835,0.27076189628440805,0.25419499840406,0.15280060399564985,0.23797147559281412,0.5301361653232589,0.2862783221584754,0.12380818123514,0.3675661174720817,0.2751923672623741,0.32075471698113206,0.3222903088730922,0.32592991300801466,0.4853764532235062,0.3636894092271206,1.0,0.3911680965958885,0.18392071917313801,0.4397178379732951,0.5282754249077481,0.5398503733852064,0.40484058500136116
V10,-0.025221734818150026,0.14908990815571999,0.10109153877157351,0.16710402927794207,0.14416156598533275,0.20745192767376627,0.16238317367392902,0.15886352837253537,-0.09050521081679372,0.28401794962523247,0.36886555780538505,0.324228468070169,0.292094335210002,0.2566854911679487,0.0978358413960454,0.014811418188641068,0.019255614510243678,-0.06270973121996742,0.12520941409624292,0.14716921707310365,0.09033579900742021,0.27436624610693955,0.24894148957080625,0.12660236648392334,0.2434107823793029,0.2627193921568633,0.24410916273238287,0.07835759189504332,0.22424524089421796,0.132667477667725,0.1386460850276048,0.4188486432501,0.25362137525005374,0.2842827291665543,0.1940877537322625,0.5003474580286925,0.32431803886298366,0.15507122165605108,0.4130200878525576,0.2890880782884091,0.07499710198089928,0.3219177411550607,0.529852297105383,0.39866159600739604,0.46679741164401634,0.13940418218819942,0.38999096201785316,0.49160085554347244,0.3834221936929997,0.304495996239813,0.28260500822981954,0.39284288141114315,0.5994214874488553,0.3911680965958885,1.0,0.30276357265542053,0.5790588856217551,0.46270364883259474,0.24168299447926972,0.33857534783665943
V11,0.010430160389467268,0.2186814262081514,0.008313889561279283,0.02063149879639396,0.1827014460913593,0.05551287994975838,0.21679282274283024,0.25887361731442793,0.2323899978772089,-0.08589565702417101,0.19847508958768137,0.03747749898858488,0.14286736926538796,0.20929030361510745,0.13561590345002034,0.10766735907539267,-0.1952327921289092,-0.047244722173494284,0.2212003502057551,0.029898868545189985,0.18077953076210956,0.3313808546017896,-0.003355730188248745,0.12129093691909557,0.24372463394443394,0.08058314459252885,0.20060994322767717,0.02651115135161887,0.13080216850593052,0.25587874433535013,0.21238285615542973,0.09601755048206483,0.35227465888808995,0.08955569043499197,0.16131478169340846,0.47360587443450075,0.31253507951402326,0.04299798033895379,0.36970594585276656,0.4023331070709097,0.22432633398271012,0.21806188960219944,0.24025168622355497,0.1736535621475673,0.2388623767580568,0.38015642870311556,0.31760645115336306,0.11458528222016343,0.24152184305372124,0.2963875954857965,0.26126310852589957,0.18913025346689757,0.3003212564590901,0.18392071917313801,0.30276357265542053,1.0,0.18111741001173004,0.3217476591080287,0.2917073157295335,0.22424918629357865
V12,-0.1582443260782327,0.11364129722801866,0.17671613635867267,0.08975278880745818,0.02857193642968877,0.28865657095637487,0.07149304395329145,0.07230536848406588,-0.01707384442070598,0.14905111483043912,0.24875363789846977,0.18681258830522843,0.23203090972193846,0.22924992582616535,0.037503054238871535,0.1509112171362844,0.055681915550621755,0.05439348319299007,0.07318101442263687,0.30048343479007067,0.09761206728325528,0.2933541022274586,0.2006350290720788,0.21497167500148026,0.2907009925513833,0.17827475253007077,0.23732330876042082,0.07339310997060346,0.2927003784050014,0.28060013632169395,0.158295069117923,0.26657583721761374,0.10943852702337518,0.21709603447899556,0.2632530904997343,0.3161794137735687,0.4119648765436751,0.06623565653347464,0.3664304878356129,0.045119052527573644,0.1802575857248436,0.15295876763112293,0.31760705823890967,0.40053975984568985,0.44594426041666957,0.11445789527876536,0.3834419599494642,0.4284634866763383,0.30997930756137243,0.3441520182933877,0.41112810665995003,0.45903765143480973,0.4405731240205439,0.4397178379732951,0.5790588856217551,0.18111741001173004,1.0,0.42190165766732224,0.43353509735910983,0.3516787398348716
V13,-0.10258386230294547,0.06267571910335473,0.06920653883104685,0.15517879910567017,0.06111155491486437,0.22931105283955455,0.21997958149101712,0.12118884925892734,-0.01518942143076723,0.24250426631628746,0.22362707449150135,0.25120743478677854,0.20421476988706716,0.3597321160801462,0.2029692046948864,-0.010392750390157681,-0.04282441108653394,-0.17705431684646442,0.21209529058682328,0.13291455292794757,0.13926128977713587,0.29454207437032787,0.07349193470272526,0.08769724874398473,0.4265972467109221,0.12611978915103314,0.09656308403955785,-0.10235542177780528,0.14526590888162172,0.17174134053517653,0.13973114680853999,0.08669032256444224,0.08587551433881428,0.2817270365486368,0.29962979790834365,0.4168682283044121,0.3737777035015489,-0.006943774745378877,0.4161879042558337,0.17634299193341604,0.20206609990278923,0.1541093978441099,0.30650071554576785,0.5550282649362374,0.2735399654998392,0.43703285541276327,0.4151427970518995,0.25837897240228896,0.39175480948215025,0.22777943195540348,0.22779182830628752,0.3342415836551853,0.4357804838633071,0.5282754249077481,0.46270364883259474,0.3217476591080287,0.42190165766732224,1.0,0.5056538252160737,0.44122273150489116
V14,-0.050706569292572515,0.06128491870565426,0.17989829455919817,0.09744370373237667,0.1151085752394519,0.2497486142866062,0.22965075050936698,-0.015376110244853181,0.19846997145875092,0.023806792181910917,0.020075202361761704,-0.00655387178550715,0.039506208780535054,0.2028905048990649,0.12689293404582522,0.26357132509855336,-0.11797971291025612,-0.16751312739806185,0.15788011956148243,0.13612882712618155,0.03894960226415771,0.38092435853972584,0.12627515337290543,0.23575543509507543,0.4102814960208012,0.3243747263026443,0.3645195963520381,0.06864931110028391,0.29280691094435285,0.4134574092958926,0.11374001198552582,0.18556763381401642,0.005928934803752842,0.29329423004270655,0.14810515775757335,0.3420558602710883,0.44609406270773383,0.21575422153480142,0.4713928304127725,0.1757977727262328,0.34841362697036926,0.09440314569155257,0.3188763096794665,0.45162715729854436,0.18699749599431859,0.3619247216025571,0.34837993055570093,0.3208878299871841,0.2906886625920343,0.3692443907031767,0.20312394357899444,0.47955119761293213,0.4046414534193161,0.5398503733852064,0.24168299447926972,0.2917073157295335,0.43353509735910983,0.5056538252160737,1.0,0.3582721132246118
V15,-0.08138789960416357,-0.10385765242897198,0.20997519620278346,0.14214141485606782,0.1349988317161077,0.34087974646394004,0.052275935649603957,-0.06020405668601387,0.15851570906178966,0.10395400952609,0.2476330857238698,0.22581869064398657,0.19104572309980858,0.02467326513493725,0.24880329070830198,-0.05571508627268302,0.018518981122798032,-0.08525025107829819,0.108954797181902,0.14802951937156292,0.06918206283151485,0.24637492922490212,0.13931282010933294,0.1546358525703365,0.3172836034339104,0.25940824542923946,0.2595400364426683,0.03706326793808004,0.27662992034457395,0.3817709867538329,0.11964916458817677,0.14329088805974377,0.20179429568570398,0.29358734186739865,0.20459511690160623,0.1801268419188378,0.31156447022457073,0.17948957088600528,0.3352208498986876,0.44140789727462393,0.2720099360500601,0.2744982688088737,0.2782242384738302,0.3629104964631898,0.1707761837225379,0.25708615433511633,0.157795476347587,0.30692400546432536,0.34091838736956737,0.344016909231104,0.42000746067240613,0.38072852071547136,0.39410193763961243,0.40484058500136116,0.33857534783665943,0.22424918629357865,0.3516787398348716,0.44122273150489116,0.3582721132246118,1.0
